user_id,item_id,rating,timestamp
10003,321,5,889237455
10003,325,1,889237297
10003,336,1,889237198
10003,339,3,889237141
10003,302,2,889236939
10003,324,2,889237247
10003,338,2,889237297
10003,319,2,889237026
10003,320,5,889237482
10003,348,4,889237455
10003,343,3,889237122
10003,181,4,889237482
10003,354,3,889237004
10003,299,3,889237199
10003,342,4,889237174
10003,351,3,889237315
10003,260,4,889237455
10003,340,5,889237455
10003,331,4,889237455
10003,307,3,889237224
10003,258,2,889237026
10003,345,3,889237004
10003,303,3,889236983
10003,347,5,889237455
10003,332,1,889237224
10003,294,2,889237224
10003,355,3,889237247
10003,330,2,889237297
10003,300,2,889236939
10003,346,5,889237455
10003,322,3,889237269
10003,318,4,889237482
10003,317,2,889237482
10003,329,4,889237455
10003,271,3,889237224
10003,341,1,889237055
10003,344,4,889236939
10003,264,2,889237297
10003,327,4,889237455
10003,349,3,889237269
10003,272,2,889237055
10003,337,1,889236983
10003,333,2,889236939
10003,323,2,889237269
10003,353,1,889237122
10003,288,2,889237026
10004,359,5,892002352
10004,358,2,892004275
10004,294,5,892004409
10004,327,5,892002352
10004,324,5,892002353
10004,328,3,892001537
10004,210,3,892003374
10004,264,3,892004275
10004,329,5,892002352
10004,354,5,892002353
10004,356,3,892003459
10004,357,4,892003525
10004,361,5,892002353
10004,260,4,892004275
10004,300,5,892001445
10004,362,5,892002352
10004,11,4,892004520
10004,288,4,892001445
10004,303,5,892002352
10004,301,5,892002353
10004,271,4,892001690
10004,258,5,892001374
10004,50,5,892003526
10004,360,5,892002352
10005,450,1,875635962
10005,50,4,875635758
10005,428,5,875636588
10005,174,5,875636130
10005,386,2,875636230
10005,384,3,875636389
10005,1,4,875635748
10005,394,2,879198031
10005,408,5,878844495
10005,231,2,875635947
10005,62,4,875637575
10005,381,1,875636540
10005,79,3,875635895
10005,420,3,875721168
10005,454,1,875721432
10005,216,1,875720967
10005,98,3,875720691
10005,168,3,875636691
10005,413,3,875635807
10005,439,1,878844423
10005,396,5,875636265
10005,80,2,875636511
10005,243,1,878844164
10005,375,3,875637587
10005,363,3,875635225
10005,398,2,875636167
10005,416,1,875721196
10005,250,3,875635265
10005,435,4,875636033
10005,185,3,875720692
10005,214,3,875637485
10005,393,2,875636265
10005,410,1,879198183
10005,368,1,875635457
10005,447,3,875720744
10005,423,4,875636793
10005,373,3,875635907
10005,400,1,878844630
10005,369,1,875635372
10005,89,5,875636033
10005,162,1,875721572
10005,387,3,875637419
10005,228,5,875636070
10005,145,1,875720830
10005,24,4,879198229
10005,144,3,875636141
10005,219,3,875720744
10005,418,3,875721216
10005,409,2,878844651
10005,429,3,875637429
10005,377,1,878844615
10005,385,4,875636185
10005,391,4,875636167
10005,456,1,875636375
10005,438,1,878844423
10005,209,5,875636571
10005,419,3,875636815
10005,259,1,878844208
10005,101,5,878844510
10005,225,2,875635723
10005,208,4,875636675
10005,372,3,875636230
10005,364,1,875636571
10005,457,1,879198898
10005,433,5,875636655
10005,407,3,875635431
10005,95,4,875721168
10005,204,4,875636675
10005,421,1,875721019
10005,379,3,875720814
10005,399,3,875635947
10005,445,3,875720744
10005,390,5,875636340
10005,241,1,875720948
10005,40,4,879198109
10005,425,2,875637440
10005,90,3,875636297
10005,153,5,875636375
10005,440,1,878844423
10005,239,4,875636655
10005,173,4,875636675
10005,233,4,875729064
10005,94,3,878844651
10005,389,1,875721315
10005,411,1,875635431
10005,200,2,875720717
10005,109,5,875635350
10005,443,4,875720744
10005,371,1,875720967
10005,395,2,879198898
10005,29,4,875637023
10005,388,2,879198898
10005,453,1,879198898
10005,222,4,875635174
10005,380,3,875637191
10005,105,3,875635443
10005,405,3,875635225
10005,437,1,878844423
10005,426,3,878844510
10005,401,5,875636308
10005,227,4,875636099
10005,151,3,875635723
10005,226,3,875635962
10005,403,3,875636152
10005,449,2,875636099
10005,66,1,875721019
10005,366,3,875637145
10005,110,1,875636493
10005,154,3,875636691
10005,432,4,875636793
10005,163,5,879197864
10005,404,2,875721216
10005,234,2,875720692
10005,436,5,875720717
10005,382,5,875636587
10005,194,4,878845197
10005,186,5,875636375
10005,412,3,875635416
10005,181,5,875635757
10005,42,5,875636360
10005,63,1,878844629
10005,183,4,875636014
10005,442,1,879198898
10005,25,3,875635318
10005,229,2,875635947
10005,172,5,875636130
10005,2,3,875636053
10005,383,3,875636588
10005,376,2,879198045
10005,414,3,875636691
10005,367,3,875636281
10005,422,4,875636767
10005,211,4,875636631
10005,455,4,875635174
10005,139,3,875721260
10005,70,4,875636389
10005,257,5,875635239
10005,434,5,875637033
10005,135,4,875637536
10005,230,3,875636070
10005,444,2,875720762
10005,424,1,875635807
10005,99,3,875721216
10005,267,4,875635064
10005,446,4,875720845
10005,176,3,875635962
10005,69,1,875721555
10005,430,5,875636631
10005,452,1,878844397
10005,451,1,875636571
10005,189,5,878844495
10005,102,3,875721196
10005,441,1,875720830
10005,378,1,875721167
10005,121,4,875635189
10005,365,1,875637144
10005,17,4,875636198
10005,397,2,875635907
10005,21,3,875635327
10005,427,3,875721167
10005,370,1,875720814
10005,415,1,875636842
10005,374,3,875636905
10005,235,4,875635384
10005,167,2,875636281
10005,402,1,875720947
10005,448,2,875720692
10005,143,3,875636815
10005,392,2,875637330
10005,406,1,875635807
10005,431,3,875636099
10005,169,5,878844495
10005,417,3,875636830
10005,100,5,875635349
10005,210,3,875636099
10006,501,5,883602730
10006,505,4,883602422
10006,12,4,883601053
10006,504,3,883601155
10006,64,4,883600597
10006,137,5,883599327
10006,303,3,883268321
10006,485,5,883602664
10006,258,2,883268278
10006,517,4,883602212
10006,23,4,883601365
10006,507,4,883601310
10006,510,4,883600785
10006,293,3,883599327
10006,410,4,883599707
10006,472,1,883600003
10006,367,2,883602690
10006,166,4,883601426
10006,514,5,883600657
10006,536,4,883599400
10006,321,3,883268353
10006,189,3,883601365
10006,492,5,883601089
10006,405,1,883600066
10006,194,4,883601365
10006,177,4,883600818
10006,21,3,883600152
10006,174,4,883600985
10006,272,4,883717304
10006,465,1,883683508
10006,203,3,883602864
10006,168,4,883602865
10006,302,4,883268222
10006,69,3,883601277
10006,494,4,883601713
10006,435,4,883601529
10006,276,2,883599134
10006,534,4,883599354
10006,427,4,883600707
10006,71,4,883601053
10006,538,2,883268483
10006,408,4,883599075
10006,47,3,883600943
10006,522,5,883601500
10006,473,2,883600111
10006,186,4,883602730
10006,512,4,883601155
10006,178,4,883600785
10006,191,4,883601088
10006,274,4,883602501
10006,524,3,883600632
10006,165,5,883600747
10006,530,4,883601203
10006,100,5,883599176
10006,318,4,883600985
10006,200,3,883602422
10006,246,3,883599509
10006,461,4,883601393
10006,301,2,883600406
10006,516,4,883602664
10006,506,4,883602174
10006,13,2,883599400
10006,169,4,883600943
10006,309,2,883268430
10006,269,4,883268222
10006,480,4,883601089
10006,520,4,883600985
10006,463,4,883601713
10006,419,4,883602284
10006,529,4,883601459
10006,87,4,883602174
10006,482,4,883601203
10006,495,4,883601366
10006,22,3,883602048
10006,310,2,883268353
10006,259,1,883268375
10006,50,4,883600842
10006,503,3,883602133
10006,491,4,883602174
10006,185,5,883601393
10006,8,4,883600657
10006,238,5,883601713
10006,199,4,883601203
10006,459,2,883599228
10006,183,4,883601311
10006,425,3,883602865
10006,81,4,883602283
10006,1,4,883599478
10006,508,3,883599530
10006,475,5,883599478
10006,111,2,883599478
10006,499,4,883602283
10006,487,5,883600785
10006,223,4,883600747
10006,182,4,883268776
10006,509,4,883602664
10006,127,5,883599134
10006,458,1,883599914
10006,519,5,883601365
10006,493,5,883601713
10006,474,5,883601277
10006,297,3,883599134
10006,484,5,883601011
10006,9,4,883599205
10006,257,2,883599478
10006,237,2,883599914
10006,317,3,883602174
10006,340,2,883268278
10006,95,2,883602133
10006,423,3,883602501
10006,489,5,883601011
10006,208,4,883602422
10006,500,4,883601277
10006,261,3,883268522
10006,526,3,883602596
10006,483,5,883601500
10006,285,3,883599431
10006,132,5,883602422
10006,462,5,883600914
10006,306,4,883268246
10006,466,4,883602422
10006,523,5,883601528
10006,535,2,883600030
10006,498,4,883601053
10006,497,4,883601088
10006,195,4,883602283
10006,188,3,883602462
10006,488,5,883601426
10006,213,4,883602462
10006,432,4,883601713
10006,469,5,883601155
10006,216,5,883601500
10006,298,3,883599558
10006,175,4,883601426
10006,170,4,883602574
10006,533,4,883599830
10006,197,5,883601203
10006,460,2,883600004
10006,134,5,883602283
10006,242,4,883268170
10006,515,4,883599273
10006,525,5,883601203
10006,19,4,883602965
10006,156,3,883602212
10006,476,1,883600175
10006,154,3,883602730
10006,496,4,883601155
10006,193,3,883601529
10006,209,4,883601713
10006,527,4,883600877
10006,125,3,883599670
10006,477,1,883599509
10006,15,3,883599302
10006,32,4,883601311
10006,486,4,883601427
10006,117,2,883599431
10006,187,4,883600914
10006,518,3,883603042
10006,202,3,883602690
10006,136,5,883600842
10006,221,4,883599431
10006,467,4,883602284
10006,268,3,883268406
10006,471,2,883599558
10006,173,5,883602462
10006,98,5,883600680
10006,248,3,883598981
10006,28,2,883603013
10006,468,3,883602174
10006,143,2,883601053
10006,275,4,883599102
10006,479,5,883601053
10006,464,2,883601365
10006,357,4,883602422
10006,304,4,883268322
10006,502,4,883602664
10006,284,2,883599590
10006,79,3,883600747
10006,86,3,883603013
10006,131,5,883602048
10006,294,2,883599938
10006,151,3,883599558
10006,528,4,883602174
10006,511,5,883601393
10006,135,5,883600747
10006,204,3,883601277
10006,211,5,883601155
10006,133,4,883601459
10006,153,4,883603013
10006,124,5,883599228
10006,286,2,883268170
10006,531,4,883600747
10006,89,4,883600842
10006,7,2,883599102
10006,532,3,883600066
10006,205,3,883600878
10006,539,2,883681433
10006,59,5,883601713
10006,478,4,883602762
10006,308,3,883600445
10006,180,4,883601311
10006,14,5,883599249
10006,192,4,883600914
10006,521,4,883601277
10006,490,5,883601365
10006,70,3,883601427
10006,513,4,883600913
10006,481,5,883600914
10006,470,3,883602690
10006,56,4,883601277
10006,537,4,883601277
10007,226,5,891353614
10007,54,3,892132380
10007,89,5,891351082
10007,199,5,892135346
10007,657,4,891351234
10007,608,4,891351653
10007,142,3,891354090
10007,489,3,891353477
10007,451,5,891353892
10007,269,3,891349991
10007,530,5,891350900
10007,168,5,891351509
10007,432,4,891352831
10007,98,4,891351002
10007,654,5,892135347
10007,511,5,891351624
10007,285,5,891351813
10007,423,5,891351509
10007,485,5,891351851
10007,156,5,891351653
10007,628,3,891352831
10007,229,3,891352384
10007,449,3,891354785
10007,127,5,891351728
10007,558,4,892131924
10007,193,5,892135346
10007,182,4,891350965
10007,174,5,891350757
10007,93,5,891351042
10007,133,5,891353192
10007,680,4,891350703
10007,140,5,891353124
10007,677,3,891354499
10007,100,5,891351082
10007,650,3,891350965
10007,557,4,892132145
10007,78,3,891354165
10007,656,3,891351509
10007,188,5,891352778
10007,27,4,891352692
10007,153,5,891352220
10007,28,5,891352341
10007,241,4,891354053
10007,559,5,891354882
10007,609,3,891352749
10007,77,5,891353325
10007,560,3,892132798
10007,405,3,891353290
10007,44,5,891351728
10007,391,3,892132943
10007,56,5,891351432
10007,196,5,891351432
10007,420,5,891353219
10007,23,3,891351383
10007,614,5,891352489
10007,616,4,891351002
10007,583,2,892132380
10007,175,5,892133057
10007,10,4,891352864
10007,171,3,891351287
10007,90,3,891352984
10007,92,5,891352010
10007,580,3,892132171
10007,662,3,892133739
10007,187,4,891350757
10007,642,3,892132277
10007,581,5,891353477
10007,195,5,891352626
10007,547,3,891353710
10007,647,5,891352489
10007,633,5,891351509
10007,106,4,891353892
10007,526,5,891351042
10007,162,5,891353444
10007,528,5,891352659
10007,300,4,891350703
10007,627,3,891352594
10007,419,3,891350900
10007,268,3,891350703
10007,644,5,891351685
10007,22,5,891351121
10007,621,5,892132773
10007,643,4,891350932
10007,574,5,892132402
10007,519,4,891352831
10007,208,5,891352220
10007,294,1,892130809
10007,143,3,892132627
10007,659,5,891351161
10007,121,5,891352904
10007,673,3,891353744
10007,131,5,891352383
10007,541,2,891354662
10007,79,4,891352261
10007,205,5,891351585
10007,396,4,891354288
10007,653,4,891351161
10007,630,5,891352341
10007,404,5,891352947
10007,553,3,892134010
10007,514,2,891351121
10007,515,3,891350757
10007,448,3,891353828
10007,599,1,891353860
10007,491,5,891351432
10007,118,2,891353411
10007,537,3,891352749
10007,53,5,891354689
10007,676,3,891354499
10007,393,4,891352058
10007,99,5,891352557
10007,207,4,891352526
10007,501,5,891353411
10007,589,5,891352451
10007,565,4,892132019
10007,227,3,892132317
10007,465,4,891353154
10007,139,3,891354729
10007,542,4,892131849
10007,418,4,892131824
10007,176,3,891350782
10007,564,3,891354471
10007,223,5,891351328
10007,579,4,892133361
10007,520,5,892133466
10007,495,5,891351328
10007,555,4,892134811
10007,334,5,892130784
10007,389,4,891354090
10007,72,5,891353977
10007,288,4,891350703
10007,428,5,892133036
10007,604,3,891351547
10007,161,3,891352489
10007,622,4,891352984
10007,681,1,891350594
10007,496,5,891351083
10007,264,4,891350703
10007,190,5,891351728
10007,260,1,892130982
10007,675,5,891352947
10007,273,3,891351547
10007,307,5,891350703
10007,212,1,891353051
10007,480,4,891352093
10007,399,4,891354357
10007,126,3,891353254
10007,674,2,891352659
10007,563,2,892131978
10007,548,5,891352692
10007,626,5,892132773
10007,482,3,891351083
10007,645,4,891353614
10007,619,3,891352831
10007,683,4,891350703
10007,584,4,891352093
10007,191,5,891351201
10007,450,4,892132425
10007,471,4,891352864
10007,447,5,891350900
10007,177,4,891352904
10007,612,5,891351121
10007,91,3,891353860
10007,588,4,891352261
10007,660,5,891353051
10007,576,5,892132943
10007,82,3,891351471
10007,259,3,891350464
10007,231,3,892132885
10007,624,4,891353892
10007,637,4,891353570
10007,567,1,892132019
10007,201,2,891351471
10007,570,3,891354639
10007,151,4,891352749
10007,529,2,891352626
10007,682,2,891350383
10007,618,4,891350900
10007,587,4,891353950
10007,172,4,891350965
10007,192,4,891352010
10007,611,3,891351161
10007,228,4,891350845
10007,8,5,891351328
10007,203,5,891352178
10007,281,3,891353710
10007,505,3,891352341
10007,266,4,891350703
10007,596,5,891351728
10007,678,3,891350356
10007,81,5,891352626
10007,385,5,891351585
10007,562,5,891354053
10007,185,5,892135346
10007,166,3,891351585
10007,154,5,891353124
10007,499,4,891351472
10007,550,4,891352489
10007,484,5,891351201
10007,7,5,891352220
10007,181,3,891351287
10007,617,5,891354588
10007,219,1,892131924
10007,461,4,891352303
10007,483,4,891351851
10007,431,4,891351547
10007,636,4,891351384
10007,216,4,891350900
10007,435,5,891350845
10007,667,5,892135347
10007,210,4,891352904
10007,498,5,891351814
10007,669,1,892132020
10007,232,3,891353766
10007,658,3,891352419
10007,481,5,891352341
10007,135,5,891351547
10007,183,4,891351624
10007,101,5,891350966
10007,504,5,891352384
10007,136,5,891351813
10007,556,3,891352659
10007,401,4,891354257
10007,97,5,891351201
10007,62,3,891354499
10007,582,5,892135347
10007,430,3,891352178
10007,434,4,891352384
10007,578,3,891354090
10007,615,4,891351585
10007,69,5,891351728
10007,661,5,891351624
10007,403,4,891351234
10007,217,4,891352778
10007,318,5,891352010
10007,202,3,891352947
10007,488,4,891351041
10007,157,5,891352059
10007,357,5,892135347
10007,595,2,891353801
10007,50,5,891351042
10007,234,5,891351041
10007,265,5,891350845
10007,523,4,891350845
10007,141,5,891353444
10007,215,4,891351624
10007,509,5,891352778
10007,549,4,891353086
10007,275,4,891352831
10007,568,5,891352261
10007,671,5,891351728
10007,356,4,891351728
10007,472,2,891353357
10007,4,5,891351772
10007,132,5,891351287
10007,672,1,892131925
10007,591,3,891352179
10007,610,5,891353086
10007,86,4,891350810
10007,444,5,891354288
10007,436,5,891351471
10007,214,5,891352384
10007,607,3,891352831
10007,503,4,891353950
10007,543,3,891351772
10007,64,5,891350756
10007,31,4,892134959
10007,620,4,891353892
10007,527,5,891351772
10007,603,4,891350757
10007,513,4,891351772
10007,554,3,891354639
10007,670,5,891353254
10007,415,2,891354438
10007,572,3,891354331
10007,632,5,891352261
10007,569,4,892131978
10007,51,2,891352984
10007,163,4,891353444
10007,606,3,891352904
10007,597,3,891353744
10007,386,4,892133310
10007,238,5,891351814
10007,197,4,891351082
10007,80,4,891354381
10007,566,4,891353411
10007,68,4,891351547
10007,180,5,891350782
10007,679,5,891353124
10007,186,4,891350900
10007,324,1,892135078
10007,211,5,891352557
10007,144,5,891351201
10007,25,3,891352451
10007,200,5,891353543
10007,429,5,891351002
10007,134,4,892134959
10007,510,5,891352134
10007,594,3,891354114
10007,605,4,891353290
10007,9,5,891351432
10007,452,5,891353860
10007,421,3,891352134
10007,502,5,891352261
10007,440,1,892131978
10007,387,3,892133670
10007,470,3,891352489
10007,648,5,891351653
10007,237,5,891351772
10007,213,3,891351686
10007,479,4,891352010
10007,455,4,891353086
10007,52,4,891353801
10007,640,3,891353614
10007,664,3,891353977
10007,590,2,891354730
10007,11,3,891352451
10007,194,5,891351851
10007,12,5,892135346
10007,585,4,892133180
10007,317,4,892133670
10007,164,5,891351813
10007,427,5,891352220
10007,474,5,891351002
10007,341,3,892333206
10007,593,5,891351851
10007,651,5,891350932
10007,625,3,892131824
10007,365,4,891353744
10007,145,1,891354530
10007,179,5,891352303
10007,204,5,891351121
10007,178,4,891350932
10007,258,4,892135277
10007,540,3,892132972
10007,601,5,891353744
10007,443,5,891353254
10007,506,5,891353614
10007,402,5,891352904
10007,641,5,892135346
10007,309,3,891350704
10007,441,2,891354257
10007,544,3,891353254
10007,416,5,891353051
10007,629,3,891352526
10007,634,5,891351287
10007,73,3,892133154
10007,70,1,891352557
10007,71,5,891352692
10007,602,3,891352594
10007,29,3,891353828
10007,463,4,891353192
10007,552,4,891354531
10007,655,5,891351384
10007,598,3,891353801
10007,497,4,891352134
10007,623,3,891354217
10007,198,3,891351685
10007,600,4,891354090
10007,586,3,891354639
10007,96,5,891351383
10007,638,4,892132122
10007,577,2,892133310
10007,152,4,891351851
10007,551,1,892131978
10007,446,2,892132020
10007,380,4,891354053
10007,666,4,892132192
10007,367,5,891350810
10007,652,3,891352659
10007,545,2,891354882
10007,39,5,891353614
10007,573,5,891353828
10007,571,3,891353950
10007,125,4,891353192
10007,173,5,891351002
10007,668,4,891352778
10007,521,5,891353124
10007,561,4,891354611
10007,592,5,891353652
10007,286,4,891350703
10007,663,5,891352220
10007,635,3,891352864
10007,47,5,891352692
10007,487,3,891352178
10007,649,5,891353254
10007,575,3,892133271
10007,384,3,891353710
10007,613,4,891352010
10007,665,4,891354471
10007,378,5,891353011
10007,417,3,892132652
10007,639,5,891353676
10007,379,4,891353325
10007,507,5,891352383
10007,546,4,891353444
10007,631,4,891352984
10007,32,4,891350932
10007,646,5,891351383
10007,433,5,892135347
10007,492,5,891352010
10007,382,4,891352093
10007,230,3,891353326
10008,259,1,879361604
10008,11,3,879362233
10008,457,1,879361825
10008,685,4,879362423
10008,403,4,879362234
10008,511,5,879362183
10008,243,2,879361732
10008,96,3,879362183
10008,210,4,879362287
10008,127,5,879362123
10008,187,4,879362123
10008,188,5,879362356
10008,172,5,879362123
10008,431,2,879362356
10008,227,4,879362423
10008,301,4,879361550
10008,687,1,879361825
10008,55,5,879362286
10008,222,5,879362356
10008,510,4,879362233
10008,336,3,879361664
10008,176,5,879362233
10008,177,4,879362233
10008,22,5,879362183
10008,686,3,879362356
10008,144,5,879362286
10008,651,5,879362123
10008,190,4,879362183
10008,183,5,879362233
10008,294,3,879361521
10008,89,4,879362124
10008,385,1,879362124
10008,258,5,879361482
10008,79,4,879362286
10008,338,4,879361873
10008,273,3,879362287
10008,182,5,879362183
10008,568,4,879362233
10008,56,5,879362183
10008,174,5,879362183
10008,689,4,879361873
10008,260,3,879361665
10008,358,2,879361732
10008,7,3,879362287
10008,195,5,879362287
10008,228,5,879362286
10008,684,4,879362356
10008,566,3,879362423
10008,241,4,879362423
10008,435,5,879362233
10008,229,5,879362356
10008,82,5,879362356
10008,50,5,879362124
10008,233,4,879362423
10008,688,1,879361732
10008,550,3,879362356
10008,341,2,879361825
10008,518,4,879362422
10008,181,4,879362183
10009,371,5,886960055
10009,691,5,886960055
10009,298,5,886960055
10009,201,5,886960055
10009,276,4,886959423
10009,242,4,886958715
10009,385,5,886960055
10009,507,4,886959343
10009,50,5,886960055
